title,type,src
利爪殺手,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-18.jpg
龍族•封印之壺,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-42.jpg
嚴格的老魔術師,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-33.jpg
食人蟲,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-44.jpg
天邪鬼的詛咒,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-45.jpg
拆陷阱,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-46.jpg
城壁,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-47.jpg
血之代價,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-48.jpg
青眼白龍(金亮),monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-49.jpg
獨眼巨人,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-50.jpg
陷阱主人,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-41.jpg
魔法除去,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-29.jpg
魔式甜點沙龍(銀字),magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP064.JPG
秘術之書,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-21.jpg
黑洞,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-22.jpg
治療之神狄安克特,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-23.jpg
長生精靈,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-24.jpg
巫師鬼,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-25.jpg
地割,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-26.jpg
魔法劍士威,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-35.jpg
夾擊,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-28.jpg
幻影之壁,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-34.jpg
死者蘇生,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-30.jpg
無限真理(金亮),monster,http://220.134.173.17/gameking//game/0217/GBAK/DM9/EX3-001.JPG
D.D.暗殺者(金亮),monster,http://220.134.173.17/gameking//game/0217/GBAK/DM9/EX3-002.JPG
雙頭魔獸(金亮),monster,http://220.134.173.17/gameking//game/0217/GBAK/DM9/EX3-003.JPG
援軍,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-31.jpg
心變,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-32.jpg
千眼人,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-19.jpg
落穴,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-27.jpg
光龍女僕絲托拉魯(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP041R.JPG
超重機回送,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP066.JPG
朔夜時雨(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP036R.JPG
珠玉獸-主龍,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP037.JPG
百景戰都金髮姑娘(隱普),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP038.JPG
魔法獵犬(隱普),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP039.JPG
召喚獸光體奧古艾德斯(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP040.JPG
朔夜時雨(亮面),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP036.JPG
光龍女僕絲托拉魯(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP041A.JPG
惡魔孃瑪莉絲,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP035.JPG
光龍女僕絲托拉魯(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP041S.JPG
深海姬首席歌后(亮面),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP042.JPG
深海姬首席歌后(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP042A.JPG
深海姬首席歌后(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP042R.JPG
飢鱷龍古代魚,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP043.JPG
英勇鯊槍兵(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP044.JPG
英勇鯊槍兵(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP044A.JPG
光龍女僕絲托拉魯(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP041.JPG
獸神王巴爾巴洛斯(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP030.JPG
黑的魔法神官,monster,http://220.134.173.17/gameking//game/0217/KR/DP00-KR007.JPG
客房龍女僕伽姆(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP026A.JPG
客房龍女僕伽姆(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP026R.JPG
轟之團戰王哈爾(亮面),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP027.JPG
轟之團戰王哈爾(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP027A.JPG
轟之團戰王哈爾(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP027R.JPG
朔夜時雨(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP036A.JPG
破械童子沙羅摩,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP029.JPG
切葉蟻之蟲惑魔(亮面),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP045.JPG
機巧狐-宇迦之御魂稻荷(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP031.JPG
機巧狐-宇迦之御魂稻荷(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP031A.JPG
機巧狐-宇迦之御魂稻荷(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP031R.JPG
機巧狐-宇迦之御魂稻荷(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP031S.JPG
三位一體教階制(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP032.JPG
冰天禍凍瘡,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP033.JPG
聯合駕駛員,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP034.JPG
團戰王之影洛普特(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP028.JPG
連結爆發,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP058.JPG
海晶乙女大泡礁(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP054A.JPG
海晶乙女大泡礁(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP054R.JPG
海晶乙女大泡礁(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP054S.JPG
清冽之水靈使艾里雅(亮面),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP055.JPG
清冽之水靈使艾里雅(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP055A.JPG
清冽之水靈使艾里雅(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP055R.JPG
英勇鯊槍兵(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP044R.JPG
逆卷之炎的寶札,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP057.JPG
代碼破解者病毒劍士,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP052.JPG
梅爾之階梯,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP059.JPG
星義的執行者,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP060.JPG
深海的詠嘆調(亮面),magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP061.JPG
深海的詠嘆調(半鑽),magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP061A.JPG
深海的詠嘆調(20th紅全鑽),magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP061R.JPG
統率共鳴體,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP062.JPG
空中魚雷,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP063.JPG
-Ai-接觸,magic,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP056.JPG
啟動畫面法師(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP048.JPG
牛頭魔人,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-53.jpg
切葉蟻之蟲惑魔(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP045A.JPG
切葉蟻之蟲惑魔(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP045R.JPG
存取碼通訊者(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP046.JPG
存取碼通訊者(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP046A.JPG
存取碼通訊者(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP046R.JPG
存取碼通訊者(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP046S.JPG
海晶乙女大泡礁(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP054.JPG
代理器F魔術師,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP047.JPG
剛鬼力道鬼人(銀字),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP053.JPG
連結十字,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP049.JPG
電子界降神@伊格尼斯星(金亮),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP050.JPG
電子界降神@伊格尼斯星(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP050A.JPG
電子界降神@伊格尼斯星(20th紅全鑽),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP050R.JPG
電子界降神@伊格尼斯星(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP050S.JPG
代碼破解者病毒狂戰士,monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP051.JPG
英勇鯊槍兵(凸版),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP044S.JPG
存取碼通訊者(雷射),monster,http://220.134.173.17/gameking//game/0217/win/178-ETCO/178-ETCO/ETCO-JP046V.JPG
鎖龍蛇-骸屍龍(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP048.JPG
石像鬼,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-51.jpg
廷達三角銳角地獄犬(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP045A.JPG
廷達三角銳角地獄犬(凸版),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP045S.JPG
變幻騷靈十六進位赫斯提亞(亮面),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP046.JPG
變幻騷靈十六進位赫斯提亞(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP046A.JPG
星痕之機界騎士(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP047.JPG
三連開火龍(凸版),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP044S.JPG
星痕之機界騎士(凸版),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP047S.JPG
三連開火龍(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP044A.JPG
鎖龍蛇-骸屍龍(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP048A.JPG
鎖龍蛇-骸屍龍(凸版),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
副話術士庫拉拉&露希卡(亮面),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP049.JPG
副話術士庫拉拉&露希卡(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP049A.JPG
懶奇美拉(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP050.JPG
連接洞,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP051.JPG
天火的牢獄,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP052.JPG
星痕之機界騎士(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP047A.JPG
降頻掠奪者(亮面),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP039.JPG
巡查乘板手(亮面),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP035.JPG
巡查乘板手(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP035A.JPG
超頂點翼龍(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP036.JPG
接觸的G(隱普),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP037.JPG
外碼通訊者(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP038.JPG
外碼通訊者(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP038A.JPG
廷達三角銳角地獄犬(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP045.JPG
外碼通訊者(雷射),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP038V.JPG
尤拉迴路,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP055.JPG
降頻掠奪者(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP039A.JPG
向量恫嚇惡魔(亮面),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP040.JPG
向量恫嚇惡魔(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP040A.JPG
烈焰框架管理員(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP041.JPG
還原術士(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP042.JPG
安全守衛(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP043.JPG
三連開火龍(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP044.JPG
外碼通訊者(凸版),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP038S.JPG
誤爆(隱普),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP080.JPG
魔導變換(銀字),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP073.JPG
鬼計整修,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP074.JPG
惡魔的呼聲(銀字),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP075.JPG
千查萬別(亮面),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP076.JPG
千查萬別(半鑽),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP076A.JPG
GUY舞,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP077.JPG
轉輪啟動磁區(銀字),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP053.JPG
一擊脫離,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP079.JPG
變幻騷靈物質化,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP070.JPG
六武眾的師範(金亮),monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP001.JPG
火山火箭(銀字),monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP002.JPG
二重召喚師,monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP003.JPG
海洋看守,monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP004.JPG
千眼魚,monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP005.JPG
母腦魚,monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP006.JPG
救援貓,monster,http://220.134.173.17/gameking//game/0217/win/33-FET/33-FET/FET-JP033.JPG
看穿之極意,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP078.JPG
強拍,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP063.JPG
魅幽鳥,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP032.JPG
銘刻於星遺物的傷痕,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP056.JPG
通往星遺物的鑰匙,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP057.JPG
魔導加速(銀字),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP058.JPG
榮光聖騎士團,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP059.JPG
守護者之力,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP060.JPG
擺動悖論(銀字),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP061.JPG
沉眠於星遺物之深層(銀字),trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP072.JPG
局部性颶風(半鑽),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP062A.JPG
星遺物的耳語,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP071.JPG
被消失,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP064.JPG
身分轉換(隱普),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP065.JPG
並列埠裝甲,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP066.JPG
網際重整,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP067.JPG
槍管冷卻,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP068.JPG
廷達三角德朗奈分割,trap,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP069.JPG
奈格爾守護天,magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP054.JPG
局部性颶風(亮面),magic,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP062.JPG
自業自得,trap,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-80.jpg
神燈精靈,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-72.jpg
十字凱薩,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-73.jpg
破壞的石魔,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-74.jpg
天空鳥,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-75.jpg
馴龍者,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-76.jpg
蒼白獸,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-77.jpg
殭屍君(隱普),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP001.JPG
古代的望遠鏡,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-79.jpg
日夜的大火災,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-69.jpg
謎之傀儡師,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-81.jpg
草原,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-82.jpg
跳跳,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-83.jpg
龍君主-龍之支配者-(金亮),monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-84.jpg
喚龍笛(金亮),magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-85.jpg
靈魂交換(半鑽),magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-86.jpg
電送擬人電氣超能力者,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP034.JPG
未成熟的偵探,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-78.jpg
暗黒魔人惡夢,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-62.jpg
摩門石,monster,http://220.134.173.17/gameking//game/0217/win/60-EXP1/60-EXP1/EXP1-JP008.JPG
闇黑龍,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-54.jpg
審判者(亮面),monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-55.jpg
神聖玩偶,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-56.jpg
魔物的獵人,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-57.jpg
暴龍,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-58.jpg
逆轉的女神,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-59.jpg
復仇劍士,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-71.jpg
魔人泰拉,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-61.jpg
御龍邪,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-70.jpg
闇的刺殺者,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-63.jpg
馴獸師,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-64.jpg
惡的無名劍士,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-65.jpg
黑色影的鬼王,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-66.jpg
闇能量,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-67.jpg
覺醒,magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-68.jpg
封鎖守衛(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP002.JPG
人頭馬身,monster,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-60.jpg
魔導獸掌門可魯貝洛斯(金亮),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP027.JPG
紫宵之機界騎士(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP020A.JPG
星遺物－『星盾』(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP021.JPG
魔導獸胡狼(銀字),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP022.JPG
魔導獸迦樓羅,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP023.JPG
魔導獸美杜莎,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP024.JPG
魔導獸巴西利斯克,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP025.JPG
手札抹殺(半鑽),magic,http://220.134.173.17/gameking//game/0217/win/vol/ex2/ex2/ex-87.jpg
魔導獸王者胡狼(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP026A.JPG
紅蓮之機界騎士,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP018.JPG
魔導獸掌門可魯貝洛斯(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP027A.JPG
魔導獸掌門可魯貝洛斯(凸版),monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP027S.JPG
聖遺物-雷神槌,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP028.JPG
倔強的釣師,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP029.JPG
雀姊妹,monster,http://220.134.173.17/gameking//game/0217/win/152-EXFO/152-EXFO/EXFO-JP030.JPG
